,score,extract,type
1682,0.8214285714285714,sibelius,same
1683,0.441025641025641,sibelius,other
1684,0.9285714285714286,bach,same
1685,0.5846153846153846,bach,other
1686,0.8620689655172413,mozart,same
1687,0.6443298969072165,mozart,other
1688,1.0,glazounov,same
1689,0.6958762886597938,glazounov,other
1690,0.6216216216216216,free,same
1691,0.5967741935483871,free,other
1692,0.7906976744186046,gamme,same
1693,0.7111111111111111,gamme,other
1694,0.852017937219731,Mix,same
1695,,Mix,other
1696,0.9655172413793104,tchai,same
1697,0.6958762886597938,tchai,other
1698,0.9285714285714286,sibelius,same
1699,0.48205128205128206,sibelius,other
1700,1.0,bach,same
1701,0.6410256410256411,bach,other
1702,0.9310344827586207,mozart,same
1703,0.8041237113402062,mozart,other
1704,0.9310344827586207,glazounov,same
1705,0.6288659793814433,glazounov,other
1706,0.7837837837837838,free,same
1707,0.6989247311827957,free,other
1708,0.7209302325581395,gamme,same
1709,0.7,gamme,other
1710,0.8026905829596412,Mix,same
1711,,Mix,other
1712,0.9310344827586207,tchai,same
1713,0.654639175257732,tchai,other
1714,0.8214285714285714,sibelius,same
1715,0.7128205128205128,sibelius,other
1716,0.9642857142857143,bach,same
1717,0.6666666666666666,bach,other
1718,0.8275862068965517,mozart,same
1719,0.6649484536082474,mozart,other
1720,0.9310344827586207,glazounov,same
1721,0.6443298969072165,glazounov,other
1722,0.7297297297297297,free,same
1723,0.6666666666666666,free,other
1724,0.9534883720930233,gamme,same
1725,0.7277777777777777,gamme,other
1726,0.8609865470852018,Mix,same
1727,,Mix,other
1728,0.9655172413793104,tchai,same
1729,0.634020618556701,tchai,other
1730,0.7857142857142857,sibelius,same
1731,0.49743589743589745,sibelius,other
1732,0.8928571428571429,bach,same
1733,0.6871794871794872,bach,other
1734,0.8275862068965517,mozart,same
1735,0.6597938144329897,mozart,other
1736,0.9310344827586207,glazounov,same
1737,0.7731958762886598,glazounov,other
1738,0.6486486486486487,free,same
1739,0.6989247311827957,free,other
1740,0.7906976744186046,gamme,same
1741,0.7111111111111111,gamme,other
1742,0.7982062780269058,Mix,same
1743,,Mix,other
1744,0.896551724137931,tchai,same
1745,0.654639175257732,tchai,other
1746,0.9285714285714286,sibelius,same
1747,0.5487179487179488,sibelius,other
1748,0.9285714285714286,bach,same
1749,0.6666666666666666,bach,other
1750,0.7241379310344828,mozart,same
1751,0.5515463917525774,mozart,other
1752,0.9310344827586207,glazounov,same
1753,0.7319587628865979,glazounov,other
1754,0.6486486486486487,free,same
1755,0.7688172043010753,free,other
1756,0.7906976744186046,gamme,same
1757,0.7555555555555555,gamme,other
1758,0.8251121076233184,Mix,same
1759,,Mix,other
1760,0.9655172413793104,tchai,same
1761,0.7164948453608248,tchai,other
1762,0.8518518518518519,sibelius,same
1763,0.7193877551020408,sibelius,other
1764,0.9285714285714286,bach,same
1765,0.6923076923076923,bach,other
1766,0.9310344827586207,mozart,same
1767,0.7525773195876289,mozart,other
1768,0.8620689655172413,glazounov,same
1769,0.7474226804123711,glazounov,other
1770,0.7297297297297297,free,same
1771,0.7043010752688172,free,other
1772,0.8636363636363636,gamme,same
1773,0.7430167597765364,gamme,other
1774,0.7757847533632287,Mix,same
1775,,Mix,other
1776,0.9655172413793104,tchai,same
1777,0.8041237113402062,tchai,other
1778,0.9285714285714286,sibelius,same
1779,0.6512820512820513,sibelius,other
1780,0.8928571428571429,bach,same
1781,0.6564102564102564,bach,other
1782,0.7586206896551724,mozart,same
1783,0.7731958762886598,mozart,other
1784,0.9655172413793104,glazounov,same
1785,0.711340206185567,glazounov,other
1786,0.6756756756756757,free,same
1787,0.6935483870967742,free,other
1788,0.8372093023255814,gamme,same
1789,0.6888888888888889,gamme,other
1790,0.8116591928251121,Mix,same
1791,,Mix,other
1792,0.8620689655172413,tchai,same
1793,0.7422680412371134,tchai,other
1794,0.8888888888888888,sibelius,same
1795,0.6836734693877551,sibelius,other
1796,0.8928571428571429,bach,same
1797,0.7435897435897436,bach,other
1798,0.8620689655172413,mozart,same
1799,0.5618556701030928,mozart,other
1800,0.9310344827586207,glazounov,same
1801,0.7319587628865979,glazounov,other
1802,0.8918918918918919,free,same
1803,0.6989247311827957,free,other
1804,0.9318181818181818,gamme,same
1805,0.8435754189944135,gamme,other
1806,0.8295964125560538,Mix,same
1807,,Mix,other
1808,0.9310344827586207,tchai,same
1809,0.7371134020618557,tchai,other
1810,0.8518518518518519,sibelius,same
1811,0.6836734693877551,sibelius,other
1812,0.9285714285714286,bach,same
1813,0.7743589743589744,bach,other
1814,0.8275862068965517,mozart,same
1815,0.520618556701031,mozart,other
1816,0.9655172413793104,glazounov,same
1817,0.7577319587628866,glazounov,other
1818,0.7027027027027027,free,same
1819,0.6935483870967742,free,other
1820,0.9545454545454546,gamme,same
1821,0.8659217877094972,gamme,other
1822,0.8340807174887892,Mix,same
1823,,Mix,other
1824,0.9310344827586207,tchai,same
1825,0.5618556701030928,tchai,other
1826,0.8888888888888888,sibelius,same
1827,0.7346938775510204,sibelius,other
1828,0.8214285714285714,bach,same
1829,0.7230769230769231,bach,other
1830,0.8275862068965517,mozart,same
1831,0.4948453608247423,mozart,other
1832,0.9655172413793104,glazounov,same
1833,0.6855670103092784,glazounov,other
1834,0.7027027027027027,free,same
1835,0.6774193548387096,free,other
1836,0.8181818181818182,gamme,same
1837,0.7374301675977654,gamme,other
1838,0.8161434977578476,Mix,same
1839,,Mix,other
1840,0.896551724137931,tchai,same
1841,0.7680412371134021,tchai,other
1842,0.7857142857142857,sibelius,same
1843,0.6102564102564103,sibelius,other
1844,1.0,bach,same
1845,0.7435897435897436,bach,other
1846,0.5862068965517241,mozart,same
1847,0.5618556701030928,mozart,other
1848,0.9655172413793104,glazounov,same
1849,0.7164948453608248,glazounov,other
1850,0.6486486486486487,free,same
1851,0.7849462365591398,free,other
1852,0.7441860465116279,gamme,same
1853,0.7055555555555556,gamme,other
1854,0.820627802690583,Mix,same
1855,,Mix,other
1856,0.8275862068965517,tchai,same
1857,0.6494845360824743,tchai,other
1858,0.8214285714285714,sibelius,same
1859,0.6666666666666666,sibelius,other
1860,0.8928571428571429,bach,same
1861,0.6153846153846154,bach,other
1862,0.6896551724137931,mozart,same
1863,0.5721649484536082,mozart,other
1864,0.9310344827586207,glazounov,same
1865,0.6597938144329897,glazounov,other
1866,0.5135135135135135,free,same
1867,0.6397849462365591,free,other
1868,0.8372093023255814,gamme,same
1869,0.7611111111111111,gamme,other
1870,0.7713004484304933,Mix,same
1871,,Mix,other
1872,0.896551724137931,tchai,same
1873,0.7835051546391752,tchai,other
1874,0.9642857142857143,sibelius,same
1875,0.7846153846153846,sibelius,other
1876,0.9642857142857143,bach,same
1877,0.6820512820512821,bach,other
1878,0.6551724137931034,mozart,same
1879,0.6288659793814433,mozart,other
1880,1.0,glazounov,same
1881,0.6030927835051546,glazounov,other
1882,0.7567567567567568,free,same
1883,0.6881720430107527,free,other
1884,0.8372093023255814,gamme,same
1885,0.7388888888888889,gamme,other
1886,0.7757847533632287,Mix,same
1887,,Mix,other
1888,0.8275862068965517,tchai,same
1889,0.5927835051546392,tchai,other
1890,0.7777777777777778,sibelius,same
1891,0.7040816326530612,sibelius,other
1892,0.9642857142857143,bach,same
1893,0.7333333333333333,bach,other
1894,0.7931034482758621,mozart,same
1895,0.5876288659793815,mozart,other
1896,0.9310344827586207,glazounov,same
1897,0.6288659793814433,glazounov,other
1898,0.7837837837837838,free,same
1899,0.7419354838709677,free,other
1900,0.7954545454545454,gamme,same
1901,0.7541899441340782,gamme,other
1902,0.8116591928251121,Mix,same
1903,,Mix,other
1904,0.9310344827586207,tchai,same
1905,0.5876288659793815,tchai,other
1906,0.8888888888888888,sibelius,same
1907,0.6836734693877551,sibelius,other
1908,1.0,bach,same
1909,0.5948717948717949,bach,other
1910,0.9310344827586207,mozart,same
1911,0.5824742268041238,mozart,other
1912,0.896551724137931,glazounov,same
1913,0.7474226804123711,glazounov,other
1914,0.7837837837837838,free,same
1915,0.7096774193548387,free,other
1916,0.8863636363636364,gamme,same
1917,0.7262569832402235,gamme,other
1918,0.7713004484304933,Mix,same
1919,,Mix,other
1920,1.0,tchai,same
1921,0.5773195876288659,tchai,other
1922,0.9285714285714286,sibelius,same
1923,0.6974358974358974,sibelius,other
1924,0.9285714285714286,bach,same
1925,0.6461538461538462,bach,other
1926,0.7931034482758621,mozart,same
1927,0.6752577319587629,mozart,other
1928,0.8620689655172413,glazounov,same
1929,0.7474226804123711,glazounov,other
1930,0.7837837837837838,free,same
1931,0.7311827956989247,free,other
1932,0.9302325581395349,gamme,same
1933,0.7722222222222223,gamme,other
1934,0.8430493273542601,Mix,same
1935,,Mix,other
1936,0.896551724137931,tchai,same
1937,0.7577319587628866,tchai,other
1938,0.8148148148148148,sibelius,same
1939,0.5714285714285714,sibelius,other
1940,0.8928571428571429,bach,same
1941,0.7282051282051282,bach,other
1942,0.9655172413793104,mozart,same
1943,0.7164948453608248,mozart,other
1944,0.9310344827586207,glazounov,same
1945,0.7319587628865979,glazounov,other
1946,0.6756756756756757,free,same
1947,0.7580645161290323,free,other
1948,0.8181818181818182,gamme,same
1949,0.7039106145251397,gamme,other
1950,0.7399103139013453,Mix,same
1951,,Mix,other
1952,0.8620689655172413,tchai,same
1953,0.7010309278350515,tchai,other
1954,0.8571428571428571,sibelius,same
1955,0.6820512820512821,sibelius,other
1956,0.8928571428571429,bach,same
1957,0.6820512820512821,bach,other
1958,0.896551724137931,mozart,same
1959,0.6752577319587629,mozart,other
1960,0.9655172413793104,glazounov,same
1961,0.7577319587628866,glazounov,other
1962,0.6216216216216216,free,same
1963,0.7150537634408602,free,other
1964,0.8837209302325582,gamme,same
1965,0.6833333333333333,gamme,other
1966,0.8071748878923767,Mix,same
1967,,Mix,other
1968,0.8620689655172413,tchai,same
1969,0.6649484536082474,tchai,other
1970,0.9642857142857143,sibelius,same
1971,0.7692307692307693,sibelius,other
1972,0.9642857142857143,bach,same
1973,0.6512820512820513,bach,other
1974,0.9310344827586207,mozart,same
1975,0.654639175257732,mozart,other
1976,0.9310344827586207,glazounov,same
1977,0.6855670103092784,glazounov,other
1978,0.7837837837837838,free,same
1979,0.6505376344086021,free,other
1980,0.7906976744186046,gamme,same
1981,0.75,gamme,other
1982,0.8071748878923767,Mix,same
1983,,Mix,other
1984,0.8620689655172413,tchai,same
1985,0.7268041237113402,tchai,other
1986,0.9285714285714286,sibelius,same
1987,0.8153846153846154,sibelius,other
1988,0.8214285714285714,bach,same
1989,0.6974358974358974,bach,other
1990,0.7241379310344828,mozart,same
1991,0.5876288659793815,mozart,other
1992,0.896551724137931,glazounov,same
1993,0.6597938144329897,glazounov,other
1994,0.7837837837837838,free,same
1995,0.6881720430107527,free,other
1996,0.813953488372093,gamme,same
1997,0.7055555555555556,gamme,other
1998,0.8789237668161435,Mix,same
1999,,Mix,other
2000,0.9310344827586207,tchai,same
2001,0.7216494845360825,tchai,other
2002,1.0,sibelius,same
2003,0.7333333333333333,sibelius,other
2004,0.9642857142857143,bach,same
2005,0.6974358974358974,bach,other
2006,0.7931034482758621,mozart,same
2007,0.7216494845360825,mozart,other
2008,0.9310344827586207,glazounov,same
2009,0.6752577319587629,glazounov,other
2010,0.6216216216216216,free,same
2011,0.7150537634408602,free,other
2012,0.8837209302325582,gamme,same
2013,0.7777777777777778,gamme,other
2014,0.7757847533632287,Mix,same
2015,,Mix,other
2016,0.8620689655172413,tchai,same
2017,0.6597938144329897,tchai,other
2018,0.9642857142857143,sibelius,same
2019,0.6666666666666666,sibelius,other
2020,0.8928571428571429,bach,same
2021,0.6358974358974359,bach,other
2022,0.8275862068965517,mozart,same
2023,0.7319587628865979,mozart,other
2024,0.896551724137931,glazounov,same
2025,0.6958762886597938,glazounov,other
2026,0.7027027027027027,free,same
2027,0.6935483870967742,free,other
2028,0.7674418604651163,gamme,same
2029,0.7222222222222222,gamme,other
2030,0.852017937219731,Mix,same
2031,,Mix,other
2032,0.9310344827586207,tchai,same
2033,0.6649484536082474,tchai,other
2034,0.8571428571428571,sibelius,same
2035,0.676923076923077,sibelius,other
2036,0.8928571428571429,bach,same
2037,0.5333333333333333,bach,other
2038,0.7241379310344828,mozart,same
2039,0.5927835051546392,mozart,other
2040,0.9310344827586207,glazounov,same
2041,0.6701030927835051,glazounov,other
2042,0.7027027027027027,free,same
2043,0.6666666666666666,free,other
2044,0.7674418604651163,gamme,same
2045,0.6833333333333333,gamme,other
2046,0.7937219730941704,Mix,same
2047,,Mix,other
2048,0.896551724137931,tchai,same
2049,0.6391752577319587,tchai,other
2050,0.8518518518518519,sibelius,same
2051,0.5051020408163265,sibelius,other
2052,0.8928571428571429,bach,same
2053,0.7128205128205128,bach,other
2054,0.7586206896551724,mozart,same
2055,0.7061855670103093,mozart,other
2056,0.9655172413793104,glazounov,same
2057,0.7319587628865979,glazounov,other
2058,0.7567567567567568,free,same
2059,0.7096774193548387,free,other
2060,0.7954545454545454,gamme,same
2061,0.7094972067039106,gamme,other
2062,0.8026905829596412,Mix,same
2063,,Mix,other
2064,0.9655172413793104,tchai,same
2065,0.7525773195876289,tchai,other
2066,0.8928571428571429,sibelius,same
2067,0.7589743589743589,sibelius,other
2068,0.9285714285714286,bach,same
2069,0.5846153846153846,bach,other
2070,0.8620689655172413,mozart,same
2071,0.8556701030927835,mozart,other
2072,1.0,glazounov,same
2073,0.7731958762886598,glazounov,other
2074,0.7837837837837838,free,same
2075,0.7473118279569892,free,other
2076,0.8372093023255814,gamme,same
2077,0.7111111111111111,gamme,other
2078,0.9013452914798207,Mix,same
2079,,Mix,other
2080,0.9310344827586207,tchai,same
2081,0.7422680412371134,tchai,other
2082,0.7142857142857143,sibelius,same
2083,0.6358974358974359,sibelius,other
2084,0.9642857142857143,bach,same
2085,0.6358974358974359,bach,other
2086,0.7931034482758621,mozart,same
2087,0.6391752577319587,mozart,other
2088,0.896551724137931,glazounov,same
2089,0.7422680412371134,glazounov,other
2090,0.7567567567567568,free,same
2091,0.7150537634408602,free,other
2092,0.7674418604651163,gamme,same
2093,0.7388888888888889,gamme,other
2094,0.7892376681614349,Mix,same
2095,,Mix,other
2096,0.9655172413793104,tchai,same
2097,0.7319587628865979,tchai,other
2098,0.7037037037037037,sibelius,same
2099,0.7397959183673469,sibelius,other
2100,0.8571428571428571,bach,same
2101,0.6358974358974359,bach,other
2102,0.8620689655172413,mozart,same
2103,0.7783505154639175,mozart,other
2104,0.9310344827586207,glazounov,same
2105,0.6804123711340206,glazounov,other
2106,0.6216216216216216,free,same
2107,0.6505376344086021,free,other
2108,0.7045454545454546,gamme,same
2109,0.7039106145251397,gamme,other
2110,0.757847533632287,Mix,same
2111,,Mix,other
2112,0.9310344827586207,tchai,same
2113,0.6752577319587629,tchai,other
2114,0.8148148148148148,sibelius,same
2115,0.4030612244897959,sibelius,other
2116,0.9285714285714286,bach,same
2117,0.6410256410256411,bach,other
2118,0.7241379310344828,mozart,same
2119,0.7783505154639175,mozart,other
2120,0.9310344827586207,glazounov,same
2121,0.7577319587628866,glazounov,other
2122,0.5945945945945946,free,same
2123,0.6075268817204301,free,other
2124,0.8181818181818182,gamme,same
2125,0.8044692737430168,gamme,other
2126,0.7937219730941704,Mix,same
2127,,Mix,other
2128,1.0,tchai,same
2129,0.6701030927835051,tchai,other
2130,0.6428571428571429,sibelius,same
2131,0.6153846153846154,sibelius,other
2132,1.0,bach,same
2133,0.6871794871794872,bach,other
2134,0.9310344827586207,mozart,same
2135,0.6288659793814433,mozart,other
2136,0.9310344827586207,glazounov,same
2137,0.7422680412371134,glazounov,other
2138,0.6756756756756757,free,same
2139,0.6666666666666666,free,other
2140,0.8604651162790697,gamme,same
2141,0.6111111111111112,gamme,other
2142,0.7130044843049327,Mix,same
2143,,Mix,other
2144,0.9655172413793104,tchai,same
2145,0.7783505154639175,tchai,other
2146,0.9285714285714286,sibelius,same
2147,0.4564102564102564,sibelius,other
2148,0.8571428571428571,bach,same
2149,0.6564102564102564,bach,other
2150,0.8275862068965517,mozart,same
2151,0.6855670103092784,mozart,other
2152,0.9655172413793104,glazounov,same
2153,0.7783505154639175,glazounov,other
2154,0.6486486486486487,free,same
2155,0.6989247311827957,free,other
2156,0.8837209302325582,gamme,same
2157,0.7444444444444445,gamme,other
2158,0.820627802690583,Mix,same
2159,,Mix,other
2160,0.9310344827586207,tchai,same
2161,0.7061855670103093,tchai,other
2162,0.8571428571428571,sibelius,same
2163,0.4666666666666667,sibelius,other
2164,0.9642857142857143,bach,same
2165,0.7025641025641025,bach,other
2166,0.9310344827586207,mozart,same
2167,0.6494845360824743,mozart,other
2168,0.8620689655172413,glazounov,same
2169,0.7783505154639175,glazounov,other
2170,0.8108108108108109,free,same
2171,0.6075268817204301,free,other
2172,0.8837209302325582,gamme,same
2173,0.8166666666666667,gamme,other
2174,0.8295964125560538,Mix,same
2175,,Mix,other
2176,0.9655172413793104,tchai,same
2177,0.6391752577319587,tchai,other
2178,0.9642857142857143,sibelius,same
2179,0.717948717948718,sibelius,other
2180,0.9285714285714286,bach,same
2181,0.6820512820512821,bach,other
2182,0.7241379310344828,mozart,same
2183,0.5824742268041238,mozart,other
2184,0.896551724137931,glazounov,same
2185,0.6494845360824743,glazounov,other
2186,0.7297297297297297,free,same
2187,0.7311827956989247,free,other
2188,0.813953488372093,gamme,same
2189,0.7611111111111111,gamme,other
2190,0.8251121076233184,Mix,same
2191,,Mix,other
2192,0.8620689655172413,tchai,same
2193,0.7835051546391752,tchai,other
2194,0.8214285714285714,sibelius,same
2195,0.46153846153846156,sibelius,other
2196,0.9285714285714286,bach,same
2197,0.6051282051282051,bach,other
2198,0.896551724137931,mozart,same
2199,0.7061855670103093,mozart,other
2200,1.0,glazounov,same
2201,0.7371134020618557,glazounov,other
2202,0.7297297297297297,free,same
2203,0.6129032258064516,free,other
2204,0.813953488372093,gamme,same
2205,0.6555555555555556,gamme,other
2206,0.8654708520179372,Mix,same
2207,,Mix,other
2208,0.9310344827586207,tchai,same
2209,0.7680412371134021,tchai,other
2210,0.9285714285714286,sibelius,same
2211,0.6974358974358974,sibelius,other
2212,0.9285714285714286,bach,same
2213,0.7333333333333333,bach,other
2214,0.8620689655172413,mozart,same
2215,0.5154639175257731,mozart,other
2216,0.896551724137931,glazounov,same
2217,0.6958762886597938,glazounov,other
2218,0.7027027027027027,free,same
2219,0.7419354838709677,free,other
2220,0.9302325581395349,gamme,same
2221,0.6666666666666666,gamme,other
2222,0.7757847533632287,Mix,same
2223,,Mix,other
2224,0.9655172413793104,tchai,same
2225,0.654639175257732,tchai,other
2226,0.7407407407407407,sibelius,same
2227,0.4642857142857143,sibelius,other
2228,0.8928571428571429,bach,same
2229,0.7589743589743589,bach,other
2230,0.7931034482758621,mozart,same
2231,0.5154639175257731,mozart,other
2232,0.9310344827586207,glazounov,same
2233,0.7680412371134021,glazounov,other
2234,0.6756756756756757,free,same
2235,0.7258064516129032,free,other
2236,0.9545454545454546,gamme,same
2237,0.6815642458100558,gamme,other
2238,0.852017937219731,Mix,same
2239,,Mix,other
2240,0.896551724137931,tchai,same
2241,0.6030927835051546,tchai,other
2242,0.7142857142857143,sibelius,same
2243,0.5487179487179488,sibelius,other
2244,0.8928571428571429,bach,same
2245,0.6307692307692307,bach,other
2246,0.8620689655172413,mozart,same
2247,0.6185567010309279,mozart,other
2248,0.896551724137931,glazounov,same
2249,0.634020618556701,glazounov,other
2250,0.6756756756756757,free,same
2251,0.6397849462365591,free,other
2252,0.8372093023255814,gamme,same
2253,0.6111111111111112,gamme,other
2254,0.7623318385650224,Mix,same
2255,,Mix,other
2256,0.9655172413793104,tchai,same
2257,0.7216494845360825,tchai,other
2258,0.9629629629629629,sibelius,same
2259,0.7346938775510204,sibelius,other
2260,0.9642857142857143,bach,same
2261,0.6410256410256411,bach,other
2262,0.8620689655172413,mozart,same
2263,0.6237113402061856,mozart,other
2264,0.9310344827586207,glazounov,same
2265,0.7525773195876289,glazounov,other
2266,0.6216216216216216,free,same
2267,0.7043010752688172,free,other
2268,0.7727272727272727,gamme,same
2269,0.770949720670391,gamme,other
2270,0.8251121076233184,Mix,same
2271,,Mix,other
2272,0.9310344827586207,tchai,same
2273,0.7319587628865979,tchai,other
2274,0.9285714285714286,sibelius,same
2275,0.6051282051282051,sibelius,other
2276,0.9642857142857143,bach,same
2277,0.7435897435897436,bach,other
2278,0.8620689655172413,mozart,same
2279,0.6597938144329897,mozart,other
2280,0.9310344827586207,glazounov,same
2281,0.7010309278350515,glazounov,other
2282,0.7027027027027027,free,same
2283,0.6827956989247311,free,other
2284,0.8604651162790697,gamme,same
2285,0.7111111111111111,gamme,other
2286,0.8251121076233184,Mix,same
2287,,Mix,other
2288,0.9310344827586207,tchai,same
2289,0.654639175257732,tchai,other
2290,0.8928571428571429,sibelius,same
2291,0.5230769230769231,sibelius,other
2292,1.0,bach,same
2293,0.7076923076923077,bach,other
2294,0.8620689655172413,mozart,same
2295,0.7525773195876289,mozart,other
2296,0.896551724137931,glazounov,same
2297,0.7371134020618557,glazounov,other
2298,0.8378378378378378,free,same
2299,0.6236559139784946,free,other
2300,0.8372093023255814,gamme,same
2301,0.7222222222222222,gamme,other
2302,0.8071748878923767,Mix,same
2303,,Mix,other
2304,0.7931034482758621,tchai,same
2305,0.5876288659793815,tchai,other
2306,0.9285714285714286,sibelius,same
2307,0.6923076923076923,sibelius,other
2308,0.8214285714285714,bach,same
2309,0.7230769230769231,bach,other
2310,0.8620689655172413,mozart,same
2311,0.6752577319587629,mozart,other
2312,0.9310344827586207,glazounov,same
2313,0.7216494845360825,glazounov,other
2314,0.8108108108108109,free,same
2315,0.6935483870967742,free,other
2316,0.813953488372093,gamme,same
2317,0.7111111111111111,gamme,other
2318,0.8295964125560538,Mix,same
2319,,Mix,other
2320,0.8275862068965517,tchai,same
2321,0.7216494845360825,tchai,other
2322,0.8571428571428571,sibelius,same
2323,0.6615384615384615,sibelius,other
2324,0.9642857142857143,bach,same
2325,0.6256410256410256,bach,other
2326,0.7931034482758621,mozart,same
2327,0.6185567010309279,mozart,other
2328,0.9655172413793104,glazounov,same
2329,0.7010309278350515,glazounov,other
2330,0.8108108108108109,free,same
2331,0.7365591397849462,free,other
2332,0.9302325581395349,gamme,same
2333,0.7277777777777777,gamme,other
2334,0.8071748878923767,Mix,same
2335,,Mix,other
2336,0.8620689655172413,tchai,same
2337,0.7628865979381443,tchai,other
2338,0.9629629629629629,sibelius,same
2339,0.4744897959183674,sibelius,other
2340,0.9642857142857143,bach,same
2341,0.558974358974359,bach,other
2342,0.6896551724137931,mozart,same
2343,0.5515463917525774,mozart,other
2344,1.0,glazounov,same
2345,0.7628865979381443,glazounov,other
2346,0.7567567567567568,free,same
2347,0.6881720430107527,free,other
2348,0.8636363636363636,gamme,same
2349,0.8268156424581006,gamme,other
2350,0.8161434977578476,Mix,same
2351,,Mix,other
2352,0.8275862068965517,tchai,same
2353,0.5979381443298969,tchai,other
2354,0.7037037037037037,sibelius,same
2355,0.6275510204081632,sibelius,other
2356,0.9642857142857143,bach,same
2357,0.7128205128205128,bach,other
2358,0.7241379310344828,mozart,same
2359,0.6907216494845361,mozart,other
2360,0.8620689655172413,glazounov,same
2361,0.7525773195876289,glazounov,other
2362,0.7297297297297297,free,same
2363,0.6827956989247311,free,other
2364,0.8636363636363636,gamme,same
2365,0.6089385474860335,gamme,other
2366,0.8251121076233184,Mix,same
2367,,Mix,other
2368,0.896551724137931,tchai,same
2369,0.7216494845360825,tchai,other
2370,0.8928571428571429,sibelius,same
2371,0.5076923076923077,sibelius,other
2372,0.9642857142857143,bach,same
2373,0.7333333333333333,bach,other
2374,0.8275862068965517,mozart,same
2375,0.6443298969072165,mozart,other
2376,0.896551724137931,glazounov,same
2377,0.6752577319587629,glazounov,other
2378,0.6216216216216216,free,same
2379,0.7849462365591398,free,other
2380,0.9069767441860465,gamme,same
2381,0.7611111111111111,gamme,other
2382,0.8699551569506726,Mix,same
2383,,Mix,other
2384,0.9655172413793104,tchai,same
2385,0.7577319587628866,tchai,other
2386,0.9629629629629629,sibelius,same
2387,0.4489795918367347,sibelius,other
2388,0.9285714285714286,bach,same
2389,0.6871794871794872,bach,other
2390,0.8275862068965517,mozart,same
2391,0.6701030927835051,mozart,other
2392,0.896551724137931,glazounov,same
2393,0.654639175257732,glazounov,other
2394,0.8648648648648649,free,same
2395,0.7795698924731183,free,other
2396,0.8863636363636364,gamme,same
2397,0.7877094972067039,gamme,other
2398,0.9103139013452914,Mix,same
2399,,Mix,other
2400,0.9310344827586207,tchai,same
2401,0.7783505154639175,tchai,other
2402,0.8214285714285714,sibelius,same
2403,0.5230769230769231,sibelius,other
2404,0.8571428571428571,bach,same
2405,0.6153846153846154,bach,other
2406,0.7241379310344828,mozart,same
2407,0.6494845360824743,mozart,other
2408,0.9655172413793104,glazounov,same
2409,0.6804123711340206,glazounov,other
2410,0.7297297297297297,free,same
2411,0.7365591397849462,free,other
2412,0.9069767441860465,gamme,same
2413,0.7055555555555556,gamme,other
2414,0.7757847533632287,Mix,same
2415,,Mix,other
2416,0.7241379310344828,tchai,same
2417,0.6494845360824743,tchai,other
2418,0.9259259259259259,sibelius,same
2419,0.4642857142857143,sibelius,other
2420,0.8928571428571429,bach,same
2421,0.6974358974358974,bach,other
2422,0.7586206896551724,mozart,same
2423,0.5824742268041238,mozart,other
2424,0.8620689655172413,glazounov,same
2425,0.6958762886597938,glazounov,other
2426,0.8108108108108109,free,same
2427,0.6451612903225806,free,other
2428,0.8409090909090909,gamme,same
2429,0.7541899441340782,gamme,other
2430,0.820627802690583,Mix,same
2431,,Mix,other
2432,0.9310344827586207,tchai,same
2433,0.7010309278350515,tchai,other
2434,0.7857142857142857,sibelius,same
2435,0.7333333333333333,sibelius,other
2436,0.8214285714285714,bach,same
2437,0.6564102564102564,bach,other
2438,0.7931034482758621,mozart,same
2439,0.5103092783505154,mozart,other
2440,0.8620689655172413,glazounov,same
2441,0.7268041237113402,glazounov,other
2442,0.7027027027027027,free,same
2443,0.6935483870967742,free,other
2444,0.9534883720930233,gamme,same
2445,0.7555555555555555,gamme,other
2446,0.8699551569506726,Mix,same
2447,,Mix,other
2448,0.9655172413793104,tchai,same
2449,0.711340206185567,tchai,other
2450,0.8888888888888888,sibelius,same
2451,0.44387755102040816,sibelius,other
2452,0.9285714285714286,bach,same
2453,0.5948717948717949,bach,other
2454,0.7931034482758621,mozart,same
2455,0.5979381443298969,mozart,other
2456,0.8620689655172413,glazounov,same
2457,0.7422680412371134,glazounov,other
2458,0.7027027027027027,free,same
2459,0.6559139784946236,free,other
2460,0.8636363636363636,gamme,same
2461,0.7597765363128491,gamme,other
2462,0.7668161434977578,Mix,same
2463,,Mix,other
2464,0.9310344827586207,tchai,same
2465,0.7835051546391752,tchai,other
2466,0.8928571428571429,sibelius,same
2467,0.8307692307692308,sibelius,other
2468,1.0,bach,same
2469,0.717948717948718,bach,other
2470,0.8620689655172413,mozart,same
2471,0.7216494845360825,mozart,other
2472,1.0,glazounov,same
2473,0.7216494845360825,glazounov,other
2474,0.8378378378378378,free,same
2475,0.7580645161290323,free,other
2476,0.813953488372093,gamme,same
2477,0.6388888888888888,gamme,other
2478,0.8295964125560538,Mix,same
2479,,Mix,other
2480,0.9310344827586207,tchai,same
2481,0.5154639175257731,tchai,other
2482,0.8928571428571429,sibelius,same
2483,0.47692307692307695,sibelius,other
2484,0.9642857142857143,bach,same
2485,0.6717948717948717,bach,other
2486,0.8275862068965517,mozart,same
2487,0.6494845360824743,mozart,other
2488,0.9310344827586207,glazounov,same
2489,0.7371134020618557,glazounov,other
2490,0.7837837837837838,free,same
2491,0.7580645161290323,free,other
2492,0.8837209302325582,gamme,same
2493,0.7111111111111111,gamme,other
