,score,i,j
3794,0.9212962962962963,9,55
3795,0.8240740740740741,10,5
3796,0.8055555555555556,10,10
3797,0.8425925925925926,10,15
3798,0.8888888888888888,10,20
3799,0.8611111111111112,10,25
3800,0.8564814814814815,10,30
3801,0.8703703703703703,10,35
3802,0.8888888888888888,10,40
3803,0.8425925925925926,10,45
3804,0.8564814814814815,10,50
3805,0.8472222222222222,10,55
3806,0.875,11,5
3807,0.8379629629629629,11,10
3808,0.8611111111111112,11,15
3809,0.7870370370370371,11,20
3810,0.8796296296296297,11,25
3811,0.8611111111111112,11,30
3812,0.8564814814814815,11,35
3813,0.8888888888888888,11,40
3814,0.8935185185185185,11,45
3815,0.8796296296296297,11,50
3816,0.875,11,55
3817,0.8148148148148148,12,5
3818,0.8194444444444444,12,10
3819,0.875,12,15
3820,0.8611111111111112,12,20
3821,0.8240740740740741,12,25
3822,0.8194444444444444,12,30
3823,0.8564814814814815,12,35
3824,0.875,12,40
3825,0.8935185185185185,12,45
3826,0.8564814814814815,12,50
3827,0.8657407407407407,12,55
3828,0.5972222222222222,1,5
3829,0.6018518518518519,1,10
3830,0.7592592592592593,1,15
3831,0.8148148148148148,1,20
3832,0.7638888888888888,1,25
3833,0.8611111111111112,1,30
3834,0.8101851851851852,1,35
3835,0.5462962962962963,1,40
3836,0.8611111111111112,1,45
3837,0.8425925925925926,1,50
3838,0.8518518518518519,1,55
3839,0.7407407407407407,2,5
3840,0.8564814814814815,2,10
3841,0.8518518518518519,2,15
3842,0.8657407407407407,2,20
3843,0.7546296296296297,2,25
3844,0.8148148148148148,2,30
3845,0.7546296296296297,2,35
3846,0.7685185185185185,2,40
3847,0.8287037037037037,2,45
3848,0.8148148148148148,2,50
3849,0.8888888888888888,2,55
3850,0.6388888888888888,3,5
3851,0.8425925925925926,3,10
3852,0.7222222222222222,3,15
3853,0.8240740740740741,3,20
3854,0.8796296296296297,3,25
3855,0.8657407407407407,3,30
3856,0.8842592592592593,3,35
3857,0.7546296296296297,3,40
3858,0.8472222222222222,3,45
3859,0.8379629629629629,3,50
3860,0.7546296296296297,3,55
3861,0.6388888888888888,4,5
3862,0.7268518518518519,4,10
3863,0.7546296296296297,4,15
3864,0.8703703703703703,4,20
3865,0.8518518518518519,4,25
3866,0.8240740740740741,4,30
3867,0.7916666666666666,4,35
3868,0.8564814814814815,4,40
3869,0.8333333333333334,4,45
3870,0.8333333333333334,4,50
3871,0.7916666666666666,4,55
3872,0.8379629629629629,5,5
3873,0.8425925925925926,5,10
3874,0.7962962962962963,5,15
3875,0.7592592592592593,5,20
3876,0.8425925925925926,5,25
3877,0.8518518518518519,5,30
3878,0.8055555555555556,5,35
3879,0.8888888888888888,5,40
3880,0.8842592592592593,5,45
3881,0.8703703703703703,5,50
3882,0.8379629629629629,5,55
3883,0.8101851851851852,6,5
3884,0.875,6,10
3885,0.8425925925925926,6,15
3886,0.8240740740740741,6,20
3887,0.8796296296296297,6,25
3888,0.8379629629629629,6,30
3889,0.7962962962962963,6,35
3890,0.875,6,40
3891,0.8240740740740741,6,45
3892,0.8703703703703703,6,50
3893,0.8888888888888888,6,55
3894,0.8564814814814815,7,5
3895,0.8518518518518519,7,10
3896,0.8564814814814815,7,15
3897,0.8796296296296297,7,20
3898,0.8425925925925926,7,25
3899,0.8472222222222222,7,30
3900,0.8379629629629629,7,35
3901,0.8796296296296297,7,40
3902,0.8379629629629629,7,45
3903,0.875,7,50
3904,0.8564814814814815,7,55
3905,0.7824074074074074,8,5
3906,0.8425925925925926,8,10
3907,0.8564814814814815,8,15
3908,0.8564814814814815,8,20
3909,0.8425925925925926,8,25
3910,0.8472222222222222,8,30
3911,0.8009259259259259,8,35
3912,0.8287037037037037,8,40
3913,0.8379629629629629,8,45
3914,0.8657407407407407,8,50
3915,0.8703703703703703,8,55
3916,0.8379629629629629,9,5
3917,0.8333333333333334,9,10
3918,0.8287037037037037,9,15
3919,0.8842592592592593,9,20
3920,0.8657407407407407,9,25
3921,0.8796296296296297,9,30
3922,0.8564814814814815,9,35
3923,0.8287037037037037,9,40
3924,0.875,9,45
3925,0.8425925925925926,9,50
3926,0.8564814814814815,9,55
3927,0.8796296296296297,10,5
3928,0.8333333333333334,10,10
3929,0.8472222222222222,10,15
3930,0.8518518518518519,10,20
3931,0.8194444444444444,10,25
3932,0.8518518518518519,10,30
3933,0.875,10,35
3934,0.8657407407407407,10,40
3935,0.8703703703703703,10,45
3936,0.8703703703703703,10,50
3937,0.8657407407407407,10,55
3938,0.8425925925925926,11,5
3939,0.8333333333333334,11,10
3940,0.8518518518518519,11,15
3941,0.8842592592592593,11,20
3942,0.8194444444444444,11,25
3943,0.8333333333333334,11,30
3944,0.8425925925925926,11,35
3945,0.8472222222222222,11,40
3946,0.8657407407407407,11,45
3947,0.875,11,50
3948,0.8379629629629629,11,55
3949,0.8472222222222222,12,5
3950,0.8240740740740741,12,10
3951,0.8796296296296297,12,15
3952,0.8611111111111112,12,20
3953,0.8287037037037037,12,25
3954,0.8611111111111112,12,30
3955,0.8657407407407407,12,35
3956,0.8842592592592593,12,40
3957,0.8842592592592593,12,45
3958,0.9027777777777778,12,50
3959,0.8888888888888888,12,55
3960,0.5277777777777778,1,5
3961,0.5972222222222222,1,10
3962,0.7731481481481481,1,15
3963,0.7870370370370371,1,20
3964,0.6481481481481481,1,25
3965,0.7824074074074074,1,30
3966,0.8935185185185185,1,35
3967,0.8703703703703703,1,40
3968,0.75,1,45
3969,0.8981481481481481,1,50
3970,0.8101851851851852,1,55
3971,0.6296296296296297,2,5
3972,0.875,2,10
3973,0.8657407407407407,2,15
3974,0.7916666666666666,2,20
3975,0.8796296296296297,2,25
3976,0.8935185185185185,2,30
3977,0.8611111111111112,2,35
3978,0.7777777777777778,2,40
3979,0.7731481481481481,2,45
3980,0.9166666666666666,2,50
3981,0.8888888888888888,2,55
3982,0.7962962962962963,3,5
3983,0.7592592592592593,3,10
3984,0.8796296296296297,3,15
3985,0.8981481481481481,3,20
3986,0.9027777777777778,3,25
3987,0.7638888888888888,3,30
3988,0.9212962962962963,3,35
3989,0.8148148148148148,3,40
3990,0.9074074074074074,3,45
3991,0.7731481481481481,3,50
3992,0.8287037037037037,3,55
3993,0.6203703703703703,4,5
3994,0.8611111111111112,4,10
3995,0.7962962962962963,4,15
3996,0.8888888888888888,4,20
3997,0.75,4,25
3998,0.8888888888888888,4,30
3999,0.8842592592592593,4,35
4000,0.8287037037037037,4,40
4001,0.8472222222222222,4,45
4002,0.9027777777777778,4,50
4003,0.9074074074074074,4,55
4004,0.6944444444444444,5,5
4005,0.8425925925925926,5,10
4006,0.8564814814814815,5,15
4007,0.9166666666666666,5,20
4008,0.8703703703703703,5,25
4009,0.8425925925925926,5,30
4010,0.7870370370370371,5,35
4011,0.8194444444444444,5,40
4012,0.8657407407407407,5,45
4013,0.8981481481481481,5,50
4014,0.8518518518518519,5,55
4015,0.875,6,5
4016,0.8796296296296297,6,10
4017,0.8657407407407407,6,15
4018,0.9212962962962963,6,20
4019,0.8611111111111112,6,25
4020,0.8564814814814815,6,30
4021,0.8981481481481481,6,35
4022,0.8287037037037037,6,40
4023,0.8842592592592593,6,45
4024,0.8842592592592593,6,50
4025,0.8796296296296297,6,55
4026,0.8101851851851852,7,5
4027,0.8703703703703703,7,10
4028,0.8842592592592593,7,15
4029,0.7870370370370371,7,20
4030,0.9027777777777778,7,25
4031,0.8842592592592593,7,30
4032,0.8425925925925926,7,35
4033,0.8842592592592593,7,40
4034,0.8703703703703703,7,45
4035,0.8935185185185185,7,50
4036,0.8796296296296297,7,55
4037,0.8009259259259259,8,5
4038,0.8518518518518519,8,10
4039,0.8564814814814815,8,15
4040,0.8425925925925926,8,20
4041,0.875,8,25
4042,0.8703703703703703,8,30
4043,0.8611111111111112,8,35
4044,0.8657407407407407,8,40
4045,0.8888888888888888,8,45
4046,0.8935185185185185,8,50
4047,0.8703703703703703,8,55
4048,0.8472222222222222,9,5
4049,0.8796296296296297,9,10
4050,0.8657407407407407,9,15
4051,0.8796296296296297,9,20
4052,0.8611111111111112,9,25
4053,0.8564814814814815,9,30
4054,0.9166666666666666,9,35
4055,0.8564814814814815,9,40
4056,0.8842592592592593,9,45
4057,0.8888888888888888,9,50
4058,0.8981481481481481,9,55
4059,0.8009259259259259,10,5
4060,0.9074074074074074,10,10
4061,0.875,10,15
4062,0.8518518518518519,10,20
4063,0.8194444444444444,10,25
4064,0.8518518518518519,10,30
4065,0.8379629629629629,10,35
4066,0.8703703703703703,10,40
4067,0.8611111111111112,10,45
4068,0.8611111111111112,10,50
4069,0.8796296296296297,10,55
4070,0.8055555555555556,11,5
4071,0.8194444444444444,11,10
4072,0.8379629629629629,11,15
4073,0.8518518518518519,11,20
4074,0.875,11,25
4075,0.9027777777777778,11,30
4076,0.8888888888888888,11,35
4077,0.8564814814814815,11,40
4078,0.8935185185185185,11,45
4079,0.8796296296296297,11,50
4080,0.8842592592592593,11,55
4081,0.8981481481481481,12,5
4082,0.8981481481481481,12,10
4083,0.8935185185185185,12,15
4084,0.8611111111111112,12,20
4085,0.8842592592592593,12,25
4086,0.8796296296296297,12,30
4087,0.8842592592592593,12,35
4088,0.8425925925925926,12,40
4089,0.875,12,45
4090,0.8796296296296297,12,50
4091,0.8796296296296297,12,55
4092,0.6481481481481481,1,5
4093,0.5092592592592593,1,10
4094,0.5648148148148148,1,15
4095,0.7916666666666666,1,20
4096,0.75,1,25
4097,0.5833333333333334,1,30
4098,0.8518518518518519,1,35
4099,0.8379629629629629,1,40
4100,0.8472222222222222,1,45
4101,0.8148148148148148,1,50
4102,0.8518518518518519,1,55
4103,0.5555555555555556,2,5
4104,0.6898148148148148,2,10
4105,0.7731481481481481,2,15
4106,0.8611111111111112,2,20
4107,0.6712962962962963,2,25
4108,0.8009259259259259,2,30
4109,0.8472222222222222,2,35
4110,0.8194444444444444,2,40
4111,0.6944444444444444,2,45
4112,0.8148148148148148,2,50
4113,0.8703703703703703,2,55
4114,0.6712962962962963,3,5
4115,0.8240740740740741,3,10
4116,0.7083333333333334,3,15
4117,0.8287037037037037,3,20
4118,0.8611111111111112,3,25
4119,0.7685185185185185,3,30
4120,0.7592592592592593,3,35
4121,0.8842592592592593,3,40
4122,0.7407407407407407,3,45
4123,0.875,3,50
4124,0.8009259259259259,3,55
4125,0.8240740740740741,4,5
4126,0.8425925925925926,4,10
4127,0.7916666666666666,4,15
4128,0.7916666666666666,4,20
4129,0.7685185185185185,4,25
4130,0.8657407407407407,4,30
4131,0.8657407407407407,4,35
4132,0.8194444444444444,4,40
4133,0.8796296296296297,4,45
4134,0.8611111111111112,4,50
4135,0.8842592592592593,4,55
4136,0.7916666666666666,5,5
4137,0.7731481481481481,5,10
4138,0.8564814814814815,5,15
4139,0.8657407407407407,5,20
4140,0.7314814814814815,5,25
4141,0.8379629629629629,5,30
4142,0.7314814814814815,5,35
4143,0.875,5,40
4144,0.8333333333333334,5,45
4145,0.8148148148148148,5,50
4146,0.8472222222222222,5,55
4147,0.7638888888888888,6,5
4148,0.8564814814814815,6,10
4149,0.8333333333333334,6,15
4150,0.7777777777777778,6,20
4151,0.8194444444444444,6,25
4152,0.8611111111111112,6,30
4153,0.75,6,35
4154,0.7962962962962963,6,40
4155,0.8425925925925926,6,45
4156,0.8842592592592593,6,50
4157,0.8055555555555556,6,55
4158,0.7916666666666666,7,5
4159,0.7870370370370371,7,10
4160,0.875,7,15
4161,0.8009259259259259,7,20
4162,0.8472222222222222,7,25
4163,0.8888888888888888,7,30
4164,0.8472222222222222,7,35
4165,0.8564814814814815,7,40
4166,0.8287037037037037,7,45
4167,0.8333333333333334,7,50
4168,0.875,7,55
4169,0.8518518518518519,8,5
4170,0.8101851851851852,8,10
4171,0.8564814814814815,8,15
4172,0.7870370370370371,8,20
4173,0.8194444444444444,8,25
4174,0.8333333333333334,8,30
4175,0.875,8,35
4176,0.8333333333333334,8,40
4177,0.8379629629629629,8,45
4178,0.8703703703703703,8,50
4179,0.8379629629629629,8,55
4180,0.7685185185185185,9,5
4181,0.8055555555555556,9,10
4182,0.8842592592592593,9,15
4183,0.8333333333333334,9,20
4184,0.8194444444444444,9,25
4185,0.8379629629629629,9,30
4186,0.8611111111111112,9,35
4187,0.8379629629629629,9,40
4188,0.8148148148148148,9,45
4189,0.8564814814814815,9,50
4190,0.7870370370370371,9,55
4191,0.7916666666666666,10,5
4192,0.8333333333333334,10,10
4193,0.7685185185185185,10,15
4194,0.8564814814814815,10,20
4195,0.8657407407407407,10,25
4196,0.8101851851851852,10,30
4197,0.8379629629629629,10,35
4198,0.8425925925925926,10,40
4199,0.8611111111111112,10,45
4200,0.8379629629629629,10,50
4201,0.8425925925925926,10,55
4202,0.7962962962962963,11,5
4203,0.8611111111111112,11,10
4204,0.8240740740740741,11,15
4205,0.8611111111111112,11,20
4206,0.8148148148148148,11,25
4207,0.8518518518518519,11,30
4208,0.8101851851851852,11,35
4209,0.8333333333333334,11,40
4210,0.8518518518518519,11,45
4211,0.8703703703703703,11,50
4212,0.8472222222222222,11,55
4213,0.7361111111111112,12,5
4214,0.7916666666666666,12,10
4215,0.8240740740740741,12,15
4216,0.8101851851851852,12,20
4217,0.8333333333333334,12,25
4218,0.8287037037037037,12,30
4219,0.8518518518518519,12,35
4220,0.8425925925925926,12,40
4221,0.8518518518518519,12,45
4222,0.8564814814814815,12,50
4223,0.8240740740740741,12,55
4224,0.2222222222222222,1,5
4225,0.7453703703703703,1,10
4226,0.7777777777777778,1,15
4227,0.7731481481481481,1,20
4228,0.6481481481481481,1,25
4229,0.8194444444444444,1,30
4230,0.6620370370370371,1,35
4231,0.8055555555555556,1,40
4232,0.8518518518518519,1,45
4233,0.875,1,50
4234,0.875,1,55
4235,0.44907407407407407,2,5
4236,0.7453703703703703,2,10
4237,0.8472222222222222,2,15
4238,0.8379629629629629,2,20
4239,0.6296296296296297,2,25
4240,0.8657407407407407,2,30
4241,0.875,2,35
4242,0.8009259259259259,2,40
4243,0.8935185185185185,2,45
4244,0.7777777777777778,2,50
4245,0.8009259259259259,2,55
4246,0.5833333333333334,3,5
4247,0.6759259259259259,3,10
4248,0.7685185185185185,3,15
4249,0.8796296296296297,3,20
4250,0.8935185185185185,3,25
4251,0.8518518518518519,3,30
4252,0.8148148148148148,3,35
4253,0.8240740740740741,3,40
4254,0.7870370370370371,3,45
4255,0.8518518518518519,3,50
4256,0.9027777777777778,3,55
4257,0.8101851851851852,4,5
4258,0.6944444444444444,4,10
4259,0.7731481481481481,4,15
4260,0.8564814814814815,4,20
4261,0.8796296296296297,4,25
4262,0.8564814814814815,4,30
4263,0.8472222222222222,4,35
4264,0.8472222222222222,4,40
4265,0.8703703703703703,4,45
4266,0.8564814814814815,4,50
4267,0.8564814814814815,4,55
4268,0.7592592592592593,5,5
4269,0.8703703703703703,5,10
4270,0.7916666666666666,5,15
4271,0.9074074074074074,5,20
4272,0.8796296296296297,5,25
4273,0.8240740740740741,5,30
4274,0.7962962962962963,5,35
4275,0.8425925925925926,5,40
4276,0.9027777777777778,5,45
4277,0.8379629629629629,5,50
4278,0.8379629629629629,5,55
4279,0.75,6,5
4280,0.8333333333333334,6,10
4281,0.8379629629629629,6,15
4282,0.8611111111111112,6,20
4283,0.8703703703703703,6,25
4284,0.7685185185185185,6,30
4285,0.7916666666666666,6,35
4286,0.8009259259259259,6,40
4287,0.8657407407407407,6,45
4288,0.8472222222222222,6,50
4289,0.8842592592592593,6,55
4290,0.7453703703703703,7,5
4291,0.7916666666666666,7,10
4292,0.8842592592592593,7,15
4293,0.8194444444444444,7,20
4294,0.8796296296296297,7,25
4295,0.8472222222222222,7,30
4296,0.8888888888888888,7,35
4297,0.8518518518518519,7,40
4298,0.8379629629629629,7,45
4299,0.8518518518518519,7,50
4300,0.8240740740740741,7,55
4301,0.7870370370370371,8,5
4302,0.7777777777777778,8,10
4303,0.875,8,15
4304,0.7824074074074074,8,20
4305,0.8333333333333334,8,25
4306,0.8935185185185185,8,30
4307,0.8518518518518519,8,35
4308,0.8842592592592593,8,40
4309,0.8657407407407407,8,45
4310,0.8888888888888888,8,50
4311,0.8842592592592593,8,55
4312,0.8009259259259259,9,5
4313,0.8657407407407407,9,10
4314,0.8379629629629629,9,15
4315,0.8425925925925926,9,20
4316,0.8194444444444444,9,25
4317,0.8796296296296297,9,30
4318,0.8287037037037037,9,35
4319,0.8472222222222222,9,40
4320,0.8425925925925926,9,45
4321,0.875,9,50
4322,0.8425925925925926,9,55
4323,0.8287037037037037,10,5
4324,0.8472222222222222,10,10
4325,0.8842592592592593,10,15
4326,0.8703703703703703,10,20
4327,0.8842592592592593,10,25
4328,0.8518518518518519,10,30
4329,0.8611111111111112,10,35
4330,0.8796296296296297,10,40
4331,0.8796296296296297,10,45
4332,0.8657407407407407,10,50
4333,0.8611111111111112,10,55
4334,0.8148148148148148,11,5
4335,0.8703703703703703,11,10
4336,0.8518518518518519,11,15
4337,0.8194444444444444,11,20
4338,0.8194444444444444,11,25
4339,0.8888888888888888,11,30
4340,0.8611111111111112,11,35
4341,0.8796296296296297,11,40
4342,0.8611111111111112,11,45
4343,0.875,11,50
4344,0.9027777777777778,11,55
4345,0.8101851851851852,12,5
4346,0.8379629629629629,12,10
4347,0.8518518518518519,12,15
4348,0.8796296296296297,12,20
4349,0.8333333333333334,12,25
4350,0.8518518518518519,12,30
4351,0.8657407407407407,12,35
4352,0.8518518518518519,12,40
4353,0.8842592592592593,12,45
4354,0.8888888888888888,12,50
4355,0.8657407407407407,12,55
4356,0.36574074074074076,1,5
4357,0.7777777777777778,1,10
4358,0.7314814814814815,1,15
4359,0.7175925925925926,1,20
4360,0.7037037037037037,1,25
4361,0.8101851851851852,1,30
4362,0.7083333333333334,1,35
4363,0.8148148148148148,1,40
4364,0.7592592592592593,1,45
4365,0.7962962962962963,1,50
4366,0.875,1,55
4367,0.6064814814814815,2,5
4368,0.7824074074074074,2,10
4369,0.8240740740740741,2,15
4370,0.7314814814814815,2,20
4371,0.7453703703703703,2,25
4372,0.7777777777777778,2,30
4373,0.8564814814814815,2,35
4374,0.7546296296296297,2,40
4375,0.7268518518518519,2,45
4376,0.875,2,50
4377,0.7870370370370371,2,55
4378,0.7546296296296297,3,5
4379,0.7962962962962963,3,10
4380,0.7407407407407407,3,15
4381,0.875,3,20
4382,0.875,3,25
4383,0.8518518518518519,3,30
4384,0.8472222222222222,3,35
4385,0.8194444444444444,3,40
4386,0.8425925925925926,3,45
4387,0.8379629629629629,3,50
4388,0.8055555555555556,3,55
4389,0.7592592592592593,4,5
4390,0.8657407407407407,4,10
4391,0.7268518518518519,4,15
4392,0.7870370370370371,4,20
4393,0.8657407407407407,4,25
4394,0.8333333333333334,4,30
4395,0.875,4,35
4396,0.8703703703703703,4,40
4397,0.7777777777777778,4,45
4398,0.8055555555555556,4,50
4399,0.8796296296296297,4,55
4400,0.8055555555555556,5,5
4401,0.7592592592592593,5,10
4402,0.8101851851851852,5,15
4403,0.7546296296296297,5,20
4404,0.8055555555555556,5,25
4405,0.8333333333333334,5,30
4406,0.8009259259259259,5,35
4407,0.8148148148148148,5,40
4408,0.7916666666666666,5,45
4409,0.7870370370370371,5,50
4410,0.7638888888888888,5,55
4411,0.8379629629629629,6,5
4412,0.8703703703703703,6,10
4413,0.8009259259259259,6,15
4414,0.8101851851851852,6,20
4415,0.7546296296296297,6,25
4416,0.8333333333333334,6,30
4417,0.8425925925925926,6,35
4418,0.8518518518518519,6,40
4419,0.8564814814814815,6,45
4420,0.8194444444444444,6,50
4421,0.8564814814814815,6,55
4422,0.7175925925925926,7,5
4423,0.8101851851851852,7,10
4424,0.8611111111111112,7,15
4425,0.8425925925925926,7,20
4426,0.8703703703703703,7,25
4427,0.8055555555555556,7,30
4428,0.8240740740740741,7,35
4429,0.8101851851851852,7,40
4430,0.8194444444444444,7,45
4431,0.8333333333333334,7,50
4432,0.8842592592592593,7,55
4433,0.8009259259259259,8,5
4434,0.7916666666666666,8,10
4435,0.875,8,15
4436,0.8657407407407407,8,20
4437,0.7638888888888888,8,25
4438,0.8240740740740741,8,30
4439,0.8703703703703703,8,35
4440,0.8518518518518519,8,40
4441,0.8240740740740741,8,45
4442,0.8194444444444444,8,50
4443,0.8518518518518519,8,55
4444,0.7731481481481481,9,5
4445,0.875,9,10
4446,0.7824074074074074,9,15
4447,0.8564814814814815,9,20
4448,0.8379629629629629,9,25
4449,0.7638888888888888,9,30
4450,0.8425925925925926,9,35
4451,0.8564814814814815,9,40
4452,0.8425925925925926,9,45
4453,0.8611111111111112,9,50
4454,0.8333333333333334,9,55
4455,0.8472222222222222,10,5
4456,0.8888888888888888,10,10
4457,0.8657407407407407,10,15
4458,0.8194444444444444,10,20
4459,0.8287037037037037,10,25
4460,0.8101851851851852,10,30
4461,0.8333333333333334,10,35
4462,0.8564814814814815,10,40
4463,0.8611111111111112,10,45
4464,0.8240740740740741,10,50
4465,0.8703703703703703,10,55
4466,0.8240740740740741,11,5
4467,0.7916666666666666,11,10
4468,0.8194444444444444,11,15
4469,0.7731481481481481,11,20
4470,0.8009259259259259,11,25
4471,0.8379629629629629,11,30
4472,0.8379629629629629,11,35
4473,0.8194444444444444,11,40
4474,0.8148148148148148,11,45
4475,0.8425925925925926,11,50
4476,0.8564814814814815,11,55
4477,0.8101851851851852,12,5
4478,0.8611111111111112,12,10
4479,0.7777777777777778,12,15
4480,0.8101851851851852,12,20
4481,0.8287037037037037,12,25
4482,0.8101851851851852,12,30
4483,0.8518518518518519,12,35
4484,0.8425925925925926,12,40
4485,0.8240740740740741,12,45
4486,0.8703703703703703,12,50
4487,0.8611111111111112,12,55
4488,0.3472222222222222,1,5
4489,0.6574074074074074,1,10
4490,0.7314814814814815,1,15
4491,0.7685185185185185,1,20
4492,0.6944444444444444,1,25
4493,0.8009259259259259,1,30
4494,0.8425925925925926,1,35
4495,0.8564814814814815,1,40
4496,0.8564814814814815,1,45
4497,0.8657407407407407,1,50
4498,0.8425925925925926,1,55
4499,0.5324074074074074,2,5
4500,0.7824074074074074,2,10
4501,0.8240740740740741,2,15
4502,0.8611111111111112,2,20
4503,0.8657407407407407,2,25
4504,0.6851851851851852,2,30
4505,0.8981481481481481,2,35
4506,0.8055555555555556,2,40
4507,0.8796296296296297,2,45
4508,0.8009259259259259,2,50
4509,0.8472222222222222,2,55
4510,0.6898148148148148,3,5
4511,0.8564814814814815,3,10
4512,0.8796296296296297,3,15
4513,0.6388888888888888,3,20
4514,0.875,3,25
4515,0.8935185185185185,3,30
4516,0.7777777777777778,3,35
4517,0.8425925925925926,3,40
4518,0.8009259259259259,3,45
4519,0.8425925925925926,3,50
4520,0.7824074074074074,3,55
4521,0.6296296296296297,4,5
4522,0.5555555555555556,4,10
4523,0.8703703703703703,4,15
4524,0.8657407407407407,4,20
4525,0.875,4,25
4526,0.8101851851851852,4,30
4527,0.75,4,35
4528,0.8935185185185185,4,40
4529,0.8425925925925926,4,45
4530,0.8101851851851852,4,50
4531,0.8148148148148148,4,55
4532,0.7685185185185185,5,5
4533,0.8194444444444444,5,10
4534,0.8564814814814815,5,15
4535,0.9027777777777778,5,20
4536,0.8657407407407407,5,25
4537,0.7453703703703703,5,30
4538,0.7731481481481481,5,35
4539,0.8611111111111112,5,40
4540,0.7685185185185185,5,45
4541,0.8935185185185185,5,50
4542,0.8981481481481481,5,55
4543,0.6944444444444444,6,5
4544,0.75,6,10
4545,0.8425925925925926,6,15
4546,0.8240740740740741,6,20
4547,0.8055555555555556,6,25
4548,0.8009259259259259,6,30
4549,0.8333333333333334,6,35
4550,0.8703703703703703,6,40
4551,0.8842592592592593,6,45
4552,0.8703703703703703,6,50
4553,0.7824074074074074,6,55
4554,0.8101851851851852,7,5
4555,0.8657407407407407,7,10
4556,0.7870370370370371,7,15
4557,0.7638888888888888,7,20
4558,0.7592592592592593,7,25
4559,0.8101851851851852,7,30
4560,0.8055555555555556,7,35
4561,0.8657407407407407,7,40
4562,0.8240740740740741,7,45
4563,0.8333333333333334,7,50
4564,0.8148148148148148,7,55
4565,0.8379629629629629,8,5
4566,0.8240740740740741,8,10
4567,0.75,8,15
4568,0.8657407407407407,8,20
4569,0.7731481481481481,8,25
4570,0.8194444444444444,8,30
4571,0.7962962962962963,8,35
4572,0.8240740740740741,8,40
4573,0.8379629629629629,8,45
4574,0.8240740740740741,8,50
4575,0.8148148148148148,8,55
4576,0.6759259259259259,9,5
4577,0.8518518518518519,9,10
4578,0.7777777777777778,9,15
4579,0.8379629629629629,9,20
4580,0.8287037037037037,9,25
4581,0.8657407407407407,9,30
4582,0.8333333333333334,9,35
4583,0.8425925925925926,9,40
4584,0.8472222222222222,9,45
4585,0.8611111111111112,9,50
4586,0.8194444444444444,9,55
4587,0.75,10,5
4588,0.7731481481481481,10,10
4589,0.7824074074074074,10,15
4590,0.8101851851851852,10,20
4591,0.8101851851851852,10,25
4592,0.8240740740740741,10,30
4593,0.8287037037037037,10,35
4594,0.8611111111111112,10,40
4595,0.8518518518518519,10,45
4596,0.8055555555555556,10,50
4597,0.8194444444444444,10,55
4598,0.8287037037037037,11,5
4599,0.8148148148148148,11,10
4600,0.8425925925925926,11,15
4601,0.8009259259259259,11,20
4602,0.8194444444444444,11,25
4603,0.8472222222222222,11,30
4604,0.7870370370370371,11,35
4605,0.8287037037037037,11,40
4606,0.8425925925925926,11,45
4607,0.8194444444444444,11,50
4608,0.8703703703703703,11,55
4609,0.8287037037037037,12,5
4610,0.8518518518518519,12,10
4611,0.8564814814814815,12,15
4612,0.8148148148148148,12,20
4613,0.8425925925925926,12,25
4614,0.8472222222222222,12,30
4615,0.8472222222222222,12,35
4616,0.8101851851851852,12,40
4617,0.8240740740740741,12,45
4618,0.8796296296296297,12,50
4619,0.8333333333333334,12,55
4620,0.4027777777777778,1,5
4621,0.6712962962962963,1,10
4622,0.6851851851851852,1,15
4623,0.8148148148148148,1,20
4624,0.6805555555555556,1,25
4625,0.7592592592592593,1,30
4626,0.5,1,35
4627,0.7037037037037037,1,40
4628,0.8472222222222222,1,45
4629,0.8657407407407407,1,50
4630,0.6018518518518519,1,55
4631,0.7962962962962963,2,5
4632,0.8425925925925926,2,10
4633,0.6805555555555556,2,15
4634,0.8611111111111112,2,20
4635,0.8796296296296297,2,25
4636,0.8240740740740741,2,30
4637,0.8842592592592593,2,35
4638,0.8796296296296297,2,40
4639,0.8657407407407407,2,45
4640,0.875,2,50
4641,0.8796296296296297,2,55
4642,0.5833333333333334,3,5
4643,0.7592592592592593,3,10
4644,0.7129629629629629,3,15
4645,0.8518518518518519,3,20
4646,0.8518518518518519,3,25
4647,0.8240740740740741,3,30
4648,0.7314814814814815,3,35
4649,0.8611111111111112,3,40
4650,0.8611111111111112,3,45
4651,0.8796296296296297,3,50
4652,0.7685185185185185,3,55
4653,0.7824074074074074,4,5
4654,0.8333333333333334,4,10
4655,0.8333333333333334,4,15
4656,0.8703703703703703,4,20
4657,0.7824074074074074,4,25
4658,0.8703703703703703,4,30
4659,0.8472222222222222,4,35
4660,0.8796296296296297,4,40
4661,0.8148148148148148,4,45
4662,0.875,4,50
4663,0.7824074074074074,4,55
4664,0.6157407407407407,5,5
4665,0.7870370370370371,5,10
4666,0.6805555555555556,5,15
4667,0.8472222222222222,5,20
4668,0.8796296296296297,5,25
4669,0.8333333333333334,5,30
4670,0.875,5,35
4671,0.8009259259259259,5,40
4672,0.8148148148148148,5,45
4673,0.8194444444444444,5,50
4674,0.8148148148148148,5,55
4675,0.8564814814814815,6,5
4676,0.8425925925925926,6,10
4677,0.8194444444444444,6,15
4678,0.875,6,20
4679,0.8796296296296297,6,25
4680,0.8564814814814815,6,30
4681,0.8796296296296297,6,35
4682,0.8796296296296297,6,40
4683,0.8703703703703703,6,45
